video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
8105431890,879,568,320,how many people are involved in the video,2,9,DC,five,one,two,three,six
6025249212,376,640,360,how many children are there,0,3,DC,two,five,six,four,three
3754457066,1883,320,240,how many band members are there,0,6,DC,four,two,one,five,seven
6016405951,1887,640,480,how many dogs are there,2,9,DC,nine,three,two,six,one
3179374776,1862,640,480,how many babies are in the video,3,4,DC,three,kitchen,four,one,two
7598951364,2697,640,360,how many boys were filmed,3,8,DC,six,one,five,two,three
6768125571,2697,640,426,how many times does the girl attempt to stand up,2,11,DC,five,seven,two,three,one
7565587532,1708,640,360,how many dogs are being fed in the video,3,6,DC,two,four,five,three,six
13693908355,717,640,360,how many people are there,3,0,DC,seven,two,six,four,one
7400171806,802,640,480,how many times did the boy put his hand under the water of the dispenser,4,5,DC,one,three,five,twice,four
6068085283,1782,640,350,how many people are in the video,0,0,DC,two,three,five,six,ten
5596908548,2697,640,480,how many people climbed the wall,0,6,DC,one,five,eight,six,four
12577505645,761,640,360,how many vehicles are filmed at the end of the video,1,5,DC,one,three,eight,two,four
13486822104,689,640,360,how many birds are there,0,8,DC,two,three,nine,four,five
6598464203,2250,640,480,how many cats are there,4,9,DC,three,one,five,four,two
4580824633,972,640,456,how many dogs are there,1,8,DC,nine,one,two,three,four
8406808373,777,640,360,how many girls are there along the walkway,3,6,DC,seven,five,two,three,six
9189371905,647,640,360,how many people are involved in the video,3,9,DC,two,three,four,five,one
5241603640,795,640,480,how many boys are there,0,4,DC,six,four,one,five,eight
4653160762,705,320,240,how many people are involved in the video,3,8,DC,two,four,three,one,five
4025182492,1028,640,480,how many people are involved in the video,1,9,DC,four,two,six,one,five
5318941838,695,640,362,how many people went down the slope,0,3,DC,two,one,three,four,five
3561978613,300,640,480,how many people were seen in the video,2,8,DC,nine,eleven,two,three,one
3688391139,2160,640,360,how many people can the cart and tractor seat,4,9,DC,two,nine,six,four,five
4519737098,719,640,480,how many chickens are there,3,0,DC,two,one,six,three,four
4531801527,332,640,480,how many children are there,2,9,DC,six,four,two,nine,three
8302769229,2697,640,360,how many ladies are performing,1,4,DC,four,three,one,seven,six
4188739078,2158,640,480,how many children are in the video,1,4,DC,six,one,four,five,three
4896320624,1621,568,320,how many times does the boy pretend to throw the ball,3,6,DC,nine,two,eleven,six,thrice
3381196806,1776,640,424,how many people are there in the room,0,7,DC,seven,four,three,six,two
3359783439,1585,320,240,how many people are present on the water scooter,4,11,DC,eight,five,nine,six,one
8748339924,490,640,480,how many pigs are inside the fence,0,5,DC,three,two,four,one,six
2469019658,2190,320,240,how many things in total did the girls get from the box,3,9,DC,six,four,three,two,one
2513208116,2697,640,480,how many golf players are involved in the video,4,9,DC,eight,six,one,four,three
7446323746,1777,640,1138,how many people are in the video,4,1,DC,four,one,ten,eight,two
5511691883,1065,640,362,how many people walk past the tree,2,5,DC,one,seven,two,thirteen,five
3555157875,2613,640,480,how many people are there in the video,4,5,DC,two,one,eleven,seven,three
7211945726,885,480,640,how many pieces of paper were on the fridge,0,8,DC,six,one,five,eight,four
5717777815,322,480,640,how many people are involved in the video,0,9,DC,two,five,four,one,three
3098368505,2694,640,480,how many children are in the video,3,7,DC,four,two,kitchen,one,six
5911073888,1245,480,640,how many times does the baby attempt to pull the side of the pram,3,6,DC,five,twice,seven,three,one
7500947428,1647,640,480,how many babies are in the video,3,1,DC,kitchen,three,four,one,two
6445470185,1621,568,320,how many members are involved in the band,2,8,DC,three,one,seven,five,four
2985381764,2258,500,375,how many presenters are involved in the video,4,10,DC,two,four,five,one,six
5782595661,2161,640,1138,how many people were in the video,2,8,DC,four,five,three,eleven,twelve
8131400683,1157,640,360,how many cats are in the room,2,3,DC,one,three,five,two,four
8903248754,551,640,360,how many people are swimming,4,5,DC,one,eight,three,six,two
3454731708,1417,640,480,how many elephants are there,4,9,DC,six,three,two,one,four
3049423208,400,500,375,how many people are there,2,8,DC,three,seven,four,six,eleven
7436739102,864,640,480,how many people are there in the area,3,10,DC,three,seven,eleven,five,six
3434972730,570,640,480,how many geese are there,4,7,DC,two,five,three,eight,four
3958390317,963,640,480,how many people working on the wooden structures,0,8,DC,three,eleven,one,two,five
4038861632,1447,640,428,how many times did the lady in black manage to kiss the lady in blue,4,10,DC,six,five,nine,three,two
3918022916,349,640,480,how many boys are there,0,2,DC,two,four,eight,one,three
7070119387,698,640,512,how many guy s are supporting the plane,2,9,DC,three,seven,one,four,five
8329319376,2250,640,480,how many people are there in the room,3,8,DC,five,eight,four,seven,one
2430917607,660,640,480,how many people are there in the video,1,9,DC,six,two,four,seven,one
7592105758,878,604,1072,how many people are involved in the video,4,8,DC,five,three,six,four,one
9908511965,370,640,1138,how many men were there,2,5,DC,three,six,two,eight,five
3805063660,2054,640,360,how many people were in the video,2,7,DC,six,two,three,nine,one
7181477329,1080,640,360,how many performers are involved in the video,1,10,DC,seven,two,five,one,four
13939850762,1501,640,360,how many times does the dog repeats its shaking ear cycle,2,7,DC,one,four,two,three,fifteen
2830844169,826,384,288,how many people are there in the video,1,8,DC,six,three,four,two,thirteen
5913897276,1592,640,362,how many men are shown in total,2,6,DC,five,eight,three,four,six
5363971186,451,320,240,how many children are on the bed,2,4,DC,one,three,two,four,sex
3256551408,2532,320,240,how many people are involved in the video,4,7,DC,four,six,one,three,two
8533368895,2160,640,360,how many people are in the video,1,2,DC,two,three,nine,ten,five
5708481466,1290,352,288,how many people are involved in the video,3,12,DC,four,six,one,two,five
2582262079,765,640,480,how many tigers are there in the video,1,5,DC,two,six,four,one,three
5255119112,2697,640,360,how many children are there,1,5,DC,three,four,six,nine,one
5867905141,650,640,480,how many people passed the girl,1,4,DC,eight,two,four,one,thirteen
5572343997,1613,640,360,how many people are there,0,2,DC,three,two,five,one,seven
7764531324,786,640,360,how many people are filmed,2,7,DC,five,seven,two,one,six
2560133619,1085,320,240,how many children are in the video,4,8,DC,three,four,one,six,two
5908775517,1370,640,480,how many people are there,2,7,DC,three,eleven,six,one,two
8334196271,924,640,360,how many times does the boy in red bend down to pick up the snow,0,9,DC,six,eight,seven,four,fifteen
6173392418,2160,640,360,how many people are on stage,0,2,DC,five,seven,three,six,nine
5463188713,790,640,360,how many dogs are there,2,2,DC,four,six,two,nine,three
2400708940,388,640,480,how many men are filmed at the table,1,6,DC,two,three,four,five,six
3160575610,962,640,480,how many girls are there,1,6,DC,three,two,six,five,four
6896837065,2697,640,360,how many rounds did the man carried the girl around,3,8,DC,one,twelve,five,two,four
8470950730,1324,640,360,how many people were wearing long pants,1,7,DC,six,two,four,one,three
13008599135,662,640,360,how many children are in the video,3,8,DC,three,ten,six,two,one
4050733748,585,320,240,how many cats are present,3,4,DC,four,one,five,three,two
8715893813,891,640,480,how many dogs are involved in the video,0,9,DC,three,six,one,four,five
2594144360,1091,640,480,how many people are there in the video,2,12,DC,seven,five,four,eleven,three
6972903978,1516,640,360,how many people talked in this video,3,7,DC,one,three,five,two,four
2408207599,1422,500,375,how many people are in the video,2,8,DC,eight,nine,three,two,five
2581684886,2410,640,360,how many people are there around the table,3,14,DC,four,nine,two,six,three
7252299196,868,640,1138,how many people are in this conversation,1,4,DC,six,two,five,seven,one
2840884667,2119,500,375,how many people present in the video,0,9,DC,four,eight,three,seven,two
5271223888,901,640,360,how many people are running,4,4,DC,twice,four,six,three,eight
3527492411,1840,640,480,how many people are in the room,3,12,DC,seven,six,two,three,five
7438153002,2697,640,360,how many people are there in the aircraft,1,4,DC,one,two,five,seven,eight
9247615457,1899,640,360,how many people are involved in the video,4,10,DC,one,three,five,six,two
6811623202,984,640,360,how many children are there,0,7,DC,one,three,nine,two,four
2949998126,903,384,288,how many people are shown in the video,4,6,DC,six,five,eight,eleven,three
2433780333,780,496,370,how many people are in the video,1,8,DC,ten,two,eleven,eight,five
4204358241,504,360,480,how many people are there in the video,1,0,DC,one,two,three,four,five
5916212839,1350,480,640,how many cats are there,0,7,DC,two,four,five,one,three
4487391149,2697,640,480,how many children are there,1,6,DC,six,two,four,three,one
8690437931,318,640,360,how many people are on the canoe,2,4,DC,three,seven,two,four,six
2482879870,817,500,283,how many people are there in the room,2,7,DC,one,three,six,two,five
8589451991,1199,640,360,how many people are there in the video,4,7,DC,seven,six,two,thirteen,five
12864348785,1246,640,360,how many microphone were there in the video,3,8,DC,four,six,twelve,three,one
6263272608,930,640,360,how many children are there in the video,4,3,DC,three,six,four,five,two
11546788804,805,640,360,how many people are there,4,2,DC,seven,four,three,six,two
6175457658,600,640,360,how many people are involved in the video,0,7,DC,six,one,four,three,two
3313957446,1035,640,480,how many people are dancing,1,10,DC,nine,two,seven,one,three
3246597004,900,640,480,how many people in the pool,2,5,DC,nine,four,three,two,eight
8787162041,2325,640,360,how many times is the toy pressed for the baby to dance,4,11,DC,six,one,five,three,twice
3133961152,1434,640,480,how many people are involved in the video,0,10,DC,two,four,five,one,three
10084987766,375,640,360,how many people are there in the room,4,9,DC,two,zero,three,four,one
3056221287,2697,640,480,how many people are filmed,0,10,DC,five,six,four,two,seven
3356104811,1629,640,480,how many people are involved in the video,4,11,DC,three,four,one,two,six
6036455632,1057,640,362,how many people are there in the video,2,6,DC,one,three,two,four,five
4006245844,929,288,208,how many pigs are there,1,3,DC,two,three,four,nine,six
4959773843,623,640,360,how many dogs are there in the video,2,5,DC,six,five,two,four,one
9615822553,1530,640,360,how many people went on stage,4,9,DC,seven,four,eleven,five,two
11544761843,865,640,360,how many times did the man lift the weights,3,6,DC,four,ten,two,five,six
6912307875,1180,640,360,how many dogs are there,0,8,DC,one,two,six,three,nine
7437836140,612,640,360,how many people are filmed,3,3,DC,four,three,one,two,seven
9443556067,480,640,360,how many people are involved,2,3,DC,one,four,three,eleven,six
3686022058,1386,320,240,how many dogs are there in the video,2,8,DC,two,one,three,four,five
3503100437,1623,640,360,how many people are there in the room,1,5,DC,six,four,five,three,one
2813115358,2111,320,240,how many people are there,3,8,DC,seven,four,eleven,three,one
5459684550,1272,640,480,how many people are playing the guitar,1,5,DC,four,one,two,nine,six
3639049836,2697,640,480,how many people are performing,4,4,DC,five,two,seven,six,four
5343618331,751,640,480,how many people were on the jeep,3,6,DC,three,nine,two,one,six
5820247335,2697,640,360,how many goats are there in the video,4,4,DC,five,two,four,eight,three
3501538867,1293,640,480,how many people are involved in the video,1,11,DC,four,two,six,one,five
3076015013,770,640,480,how many people are involved in the video,1,10,DC,three,two,four,six,five
4752415837,900,640,480,how many kids are on the carousel,2,5,DC,nine,one,four,three,two
6594138201,323,640,1138,how many boys are there,1,4,DC,three,two,four,five,eight
5069582011,384,320,240,how many people cycled past the child and man,3,9,DC,two,six,five,three,four
8481787117,720,640,360,how many children are there in the video,4,0,DC,three,six,kitchen,four,two
6090062913,1819,640,362,how many people are involved in the video,0,10,DC,three,four,six,two,five
9610744135,4497,640,480,how many cats are there,0,7,DC,two,five,one,four,three
8114720332,1359,640,480,how many people are involved in the video,2,9,DC,six,one,two,three,five
5296191052,1625,640,480,how many people were facing the camera,4,6,DC,two,one,five,four,three
6385284515,1194,640,360,how many children were playing together,2,3,DC,one,three,two,four,five
5840213492,361,640,480,how many people were cycling,4,6,DC,three,four,one,five,two
3719700394,405,640,360,how many people are there,1,4,DC,seven,three,four,two,one
4063498547,376,640,480,how many men are driving,1,9,DC,four,two,three,one,six
5195499267,353,640,360,how many people were filmed skiing,3,8,DC,four,six,seven,one,two
8072608070,585,640,360,how many fencers are there,2,6,DC,nine,one,two,four,three
3210496292,618,640,480,how many people are in the kitchen cooking together,3,5,DC,hamsters food,four,seven,five,eight
5408673752,2399,640,362,how many ladies are there in the video,3,7,DC,one,three,four,two,five
4399688985,2098,640,480,how many corners does the baby turn while walking the stroller,0,10,DC,two,four,twice,one,five
3104055504,2360,640,480,how many hamsters are there,1,8,DC,six,one,two,three,four
2882005417,923,640,480,how many people are there taking photos of the squirrel,1,7,DC,six,two,four,eight,three
8035629220,367,640,360,how many boys are there,2,4,DC,three,six,two,eight,nine
5683573889,1051,640,360,how many dogs are there,3,4,DC,nine,four,one,three,six
6247230354,2370,640,480,how many people can be seen at last in the video,4,11,DC,eleven,thirteen,one,two,three
9947344865,2291,480,360,how many trams were in the video,0,5,DC,three,seven,four,one,five
7093500213,1110,640,360,how many people are involved in the activity at the start,4,10,DC,three,six,five,four,two
5612417858,2645,640,426,how many people are there in the video,3,7,DC,one,three,four,two,five
7300856728,533,640,360,how many people were in the video,0,8,DC,four,five,twelve,two,three
5263195812,2335,640,360,how many men are there,2,9,DC,eight,three,two,one,five
4507436121,2154,640,428,how many bicycles can be seen,2,8,DC,six,three,two,five,four
2769996915,1725,640,480,how many horses are there,3,3,DC,nine,four,one,three,six
4181818580,1046,640,480,how many times did the baby drop something to the ground,4,7,DC,three,four,twice,six,two
4943421690,1101,640,360,how many people are there,0,9,DC,three,four,seven,five,two
8390450013,1065,640,360,how many children were there,1,8,DC,four,one,two,three,six
3528043689,2696,640,428,how many men are practicing boxing,3,4,DC,one,four,six,two,eight
11868361543,318,640,360,how many different instruments are there in the room,0,6,DC,two,six,eight,five,three
2783505892,2697,320,240,how many people are there in the scene,1,11,DC,one,six,three,five,four
2458305822,2697,640,362,how many people came out of the car at the back,3,3,DC,eight,three,four,two,one
7029370717,812,640,360,how many fishes are there in the video,0,6,DC,four,eight,seven,five,two
5251212639,2196,640,480,how many items did the woman take away from the table,1,8,DC,one,three,nine,seven,four
5095907918,321,640,480,how many people are there in the band,2,2,DC,two,five,six,nine,three
2837340028,654,640,480,how many adults are there,2,7,DC,four,five,two,one,eleven
6624003603,1248,640,360,how many boats are there,2,6,DC,four,three,two,five,six
4940333006,829,640,480,how many people in total are there on the boat,2,7,DC,four,six,seven,one,eight
3360586484,750,320,240,how many divers are involved in the video,4,2,DC,one,five,six,eight,three
12180720046,834,640,360,how many people are involved in the video,4,8,DC,one,six,five,four,two
3719515914,987,640,480,how many people are on the boat,3,6,DC,three,two,six,five,one
5162562403,846,480,640,how many people are there,4,7,DC,five,seven,eleven,four,two
9181873351,931,640,1128,how many people are involved in the video,4,9,DC,three,four,six,one,two
9520717551,450,640,640,how many people are involved at the start,3,8,DC,eleven,six,seven,three,two
13312922233,1159,640,1138,how many animals are in the video,0,5,DC,one,two,four,three,five
5306491665,594,640,480,how many children are in the room,0,6,DC,three,two,one,four,six
7771738096,1611,640,360,how many people were holding the metal rods,3,9,DC,seven,six,five,one,eight
3487532443,2697,640,428,how many people are involved in the video,0,6,DC,two,one,five,four,three
3183067286,1090,640,480,how many block letters was each kid holding,1,2,DC,three,two,six,four,one
8625477585,1112,640,360,how many children are in the video,1,4,DC,six,two,kitchen,three,five
5898462711,1095,640,480,how many children are there,0,6,DC,three,one,two,four,six
11226590464,864,640,360,how many people were in the video,2,7,DC,four,nine,twelve,seven,eleven
5076319274,1678,640,480,how many people are in the video,2,1,DC,one,eight,two,nine,ten
5363971186,451,320,240,how many people are there on the bed,4,0,DC,one,two,four,five,three
5391529619,962,640,480,how many people were wearing ties,1,2,DC,two,one,three,four,five
9238649638,2454,320,240,how many rats are there,4,8,DC,nine,one,four,three,two
3483431526,893,320,240,how many penguins are there,3,7,DC,five,one,three,four,two
5162562403,846,480,640,how many dogs are there,1,6,DC,one,two,four,nine,six
4834919613,2697,640,480,how many people are involved in the video,2,9,DC,four,five,one,six,three
5686014373,1682,640,360,how many people are involved in the video,0,9,DC,two,one,five,three,four
5417864623,375,640,360,how many people are in the video,4,6,DC,three,eleven,nine,eight,two
9201656937,1081,640,360,how many rabbits are there,3,8,DC,nine,two,one,four,three
3414991682,2697,640,480,how many different types of seafood are there,2,9,DC,four,two,three,one,seven
9189821251,1337,640,480,how many people were playing with the dog,3,7,DC,two,nine,four,one,five
7044076169,1016,640,360,how many people are hanging out,0,6,DC,thirteen,three,one,six,two
6379905555,480,640,480,how many people are present in the video,2,6,DC,seven,two,three,one,thirteen
10592146095,778,640,360,how many children is involved in the video,1,10,DC,seven,six,four,three,two
6122666405,1669,640,360,how many people are involved in the activity,2,9,DC,eleven,six,seven,eight,thirteen
3120284159,906,640,480,how many people are involved in the video,0,6,DC,three,six,four,five,two
2808115823,2127,640,480,how many pairs are dancing on the floor,3,8,DC,two,one,seven,four,five
5909774623,773,320,240,how many guys are there,2,1,DC,five,two,three,four,eleven
9560998032,1284,272,480,how many times did the baby play peekaboo with the lady,0,5,DC,four,two,three,five,twice
4981178326,300,640,480,how many people are there,2,8,DC,three,eleven,six,five,one
7049300643,656,640,360,how many children are filmed,3,9,DC,five,four,seven,two,one
4532461843,1892,640,480,how many ladies are there in the room together,2,8,DC,one,three,four,six,seven
5899330155,1199,640,360,how many dogs are there,3,9,DC,three,two,nine,one,four
10415409886,479,640,360,how many men are lifting the tyre,2,8,DC,four,eight,three,two,one
7179762538,766,640,480,how many people are involved in the video,2,8,DC,four,five,one,six,three
8727748794,2053,640,480,how many children are there,2,8,DC,two,six,four,one,three
6154068154,2250,640,360,how many members are there in the band,3,9,DC,one,three,five,four,two
2944480873,2698,320,240,how many cats are there,4,5,DC,three,five,four,one,two
8057338758,520,640,480,how many rabbits were there in the video,0,6,DC,two,one,six,three,four
3585107631,2697,640,436,how many dogs are present in the video,0,10,DC,one,three,six,four,five
5253781594,1074,640,360,how many people can be seen on the site,2,9,DC,five,four,six,eight,seven
5595306504,300,640,480,how many ducks are there,0,8,DC,four,one,five,eight,six
6952126784,901,640,480,how many dogs are there in the room,2,9,DC,one,three,two,nine,four
6366910351,1440,640,360,how many people are involved in the video,3,13,DC,six,one,four,three,two
3628142567,723,640,480,how many people were on the two boats,3,9,DC,one,seven,five,four,six
8629407761,977,640,1138,how many times does the baby cover his face with the blanket,4,9,DC,two,five,one,four,seven
12418127963,683,640,360,how many people were seen in the video,2,7,DC,seven,six,one,three,two
6416879557,1350,640,480,how many people are there,0,1,DC,four,two,one,eleven,seven
5435149690,2250,640,480,how many members of the band is involved in the video,4,9,DC,eight,one,two,seven,three
3353539556,1820,640,360,how many people board the vehicle at the end,0,11,DC,five,eleven,four,seven,three
4840252969,450,320,240,how many people were standing and watching the car reverse,2,4,DC,three,one,two,seven,five
6692047909,603,640,360,how many desktops can be seen,4,9,DC,one,two,eight,six,three
6953995558,1080,640,480,how many people are involved on stage,4,9,DC,seven,six,three,eleven,five
3093627135,1252,640,480,how many children are in the video,1,4,DC,six,three,four,five,one
6895784766,1334,640,480,how many balls were in the video,4,7,DC,ten,three,twelve,five,two
8501327333,2160,640,360,how many members are there in the band,1,10,DC,six,three,nine,four,one
6247230354,2370,640,480,how many people are trekking,3,9,DC,one,two,three,four,five
2863770494,550,500,375,how many people are there,3,7,DC,six,four,seven,five,two
4938079475,353,640,480,how many people are there,2,5,DC,one,two,three,five,six
3376490453,2069,640,360,how many does the baby drop the toy car,2,13,DC,one,four,two,five,three
4435636970,616,640,362,how many riders are involved in the video,1,8,DC,two,five,three,seven,one
2463650304,2333,320,240,how many babies are in the video,3,9,DC,four,three,five,one,two
6896837065,2697,640,360,how many dogs were in the video,2,9,DC,five,six,two,three,four
8333471979,840,640,360,how many deers are involved in the video,4,5,DC,two,one,four,three,six
3013532781,319,640,480,how many people are videoed,0,9,DC,two,one,three,five,six
7727873522,628,640,360,how many children are in the video,2,5,DC,three,five,one,four,two
3920693521,662,320,240,how many dogs are there in the house,3,4,DC,three,nine,four,two,one
5085607670,1830,640,360,how many people are on the stage,3,3,DC,one,four,three,nine,seven
2573200479,761,640,480,how many times does the boy run back and forth,4,4,DC,three,five,eight,fifteen,two
3339364524,805,640,480,how many dogs are there in the video,0,4,DC,three,four,two,five,one
3077362332,1914,640,480,how many girls are present,0,8,DC,seven,six,nine,four,two
4316081013,770,640,480,how many people are there in the band,2,4,DC,four,six,three,eleven,nine
10945593344,2466,640,1138,how many people are filmed,0,9,DC,three,four,seven,six,two
4204053300,451,640,480,how many presents can be seen in the video,2,9,DC,one,six,four,five,two
6946807250,1155,640,360,how many dogs are there,0,1,DC,three,four,nine,one,two
6890574486,936,640,424,how many people are playing the piano,4,3,DC,two,four,five,three,one
3720290162,2526,640,480,how many beer cans were taken by both boys,1,10,DC,seven,two,one,twelve,three
3957234183,1112,480,640,how many dogs are there,2,6,DC,two,nine,one,six,four
12682331113,2124,640,360,how many people are there in the room,0,8,DC,three,two,one,six,seven
4343935954,1675,640,480,how many people are involved in the video,0,11,DC,two,four,five,six,three
5714806362,1756,640,352,how many people are in the video,4,3,DC,nine,eleven,seven,ten,two
6213951503,757,640,360,how many people are involved in the video,4,8,DC,six,two,three,four,one
4389577717,1241,640,480,how many people were performing,1,1,DC,one,three,nine,eleven,two
5938626131,2010,640,360,how many people in the room,3,7,DC,one,seven,four,three,eight
9209893989,1110,640,360,how many times did the boy throw stones into the waters,2,9,DC,two,seventeen,twelve,seven,nine
8254099270,1134,640,480,how many complete rounds did the dog run around the room,2,8,DC,two,fifteen,one,four,three
3268998630,309,640,480,how many children are there,3,9,DC,one,nine,six,two,four
3830360173,666,640,480,how many children are in the video,0,10,DC,two,three,kitchen,one,six
4392747521,1006,640,480,how many people were captured hiking together,2,9,DC,two,four,five,eight,one
5040632101,2642,320,240,how many people are involved in the video,2,6,DC,two,three,five,four,one
5314486265,1050,640,360,how many kids are present in the video,1,11,DC,three,two,one,six,kitchen
9934829764,744,640,360,how many people are in the video,3,2,DC,six,eight,eleven,two,nine
5853657753,555,640,480,how many people are filmed,0,6,DC,three,five,four,two,one
4133947381,1493,640,480,how many cats were in that glass compartment,0,4,DC,one,three,four,two,five
3512293350,732,640,480,how many tables was the cameraman away from the speaker,2,7,DC,five,three,two,four,six
5020559269,2697,640,1138,how many performers are there on the stage,4,4,DC,three,eleven,six,seven,one
2813608616,323,500,375,how many people are there,0,6,DC,two,eleven,six,seven,three
8062483459,435,640,480,how many people are in the video,0,6,DC,two,six,seven,eleven,three
6063052014,1057,272,480,how many people are there in the video,1,5,DC,six,two,five,ten,three
5312973009,2697,640,360,how many dogs are there,4,8,DC,one,four,six,nine,two
3253108052,1381,480,360,how many chicks were there in the video,2,9,DC,six,one,two,three,four
6025249212,376,640,360,how many children are filmed in total,0,9,DC,three,seven,kitchen,six,one
9251779370,378,640,480,how many people are there in the video,0,8,DC,five,eleven,six,nine,thirteen
5592857244,2543,640,362,how many people are mainly involved in the video,0,7,DC,three,four,six,two,eight
5981957671,2383,640,360,how many guitarist are there,1,4,DC,one,two,three,four,five
2699087442,924,640,480,how many cats in total are there in the room,1,7,DC,five,three,two,one,four
8106120463,864,640,360,how many people are involved in the video,1,6,DC,four,three,five,six,two
7539163668,561,640,360,how many people are involved in the video,3,8,DC,six,one,five,two,three
11220088276,904,640,360,how many gifts did the boys managed to take out,3,9,DC,five,six,four,two,twice
8038691164,960,640,360,how many people appear in the video,1,7,DC,seven,four,one,six,five
3311422977,729,640,428,how many people are involved in the video,4,10,DC,five,three,one,six,two
6564470685,2224,640,360,how many dogs are involved in the video,1,9,DC,five,one,three,four,six
3196912028,1368,640,480,how many children are sitting around the table attending the arts and crafts class attentively,2,9,DC,two,four,seven,three,five
4553964463,608,640,480,how many performers are there on stage,2,7,DC,two,six,five,one,seven
4116558765,2697,640,360,how many cats are in the video,4,4,DC,one,four,three,five,two
6068292020,2697,640,480,how many people were holding bouquet of flowers,3,8,DC,five,two,four,three,eight
6020217842,456,640,360,how many people are in the video,4,4,DC,six,ten,five,four,two
3082591243,1893,640,360,how many nonadults are involved in the video,4,12,DC,one,four,eight,three,two
5755946265,255,640,480,how many puppies are there playing,2,7,DC,three,four,five,two,one
2503862291,851,640,480,how many times did the baby flip through the book,4,7,DC,five,three,four,one,two
10676920593,3374,640,480,how many adults are in the video,0,6,DC,one,four,eleven,seven,eight
9170516863,563,640,360,how many people were performing,3,8,DC,two,one,four,five,six
6859121305,1429,640,360,how many people are in the video,3,4,DC,two,nine,one,four,six
2496145142,1385,500,283,how many people are there,2,8,DC,six,three,two,five,seven
8435508669,2691,640,360,how many people are in the video,3,2,DC,seven,four,six,one,five
2492334093,1607,500,375,how many people appeared in the video,1,10,DC,eight,five,twelve,two,seven
6406759411,431,568,320,how many cats are involved in the video,2,8,DC,two,five,one,three,four
3958650538,2187,640,480,how many kids are present in the video,3,7,DC,seven,kitchen,two,one,five
3133113252,1873,640,360,how many elephants are there,4,1,DC,six,two,one,four,three
9020947679,4172,640,360,how many boys are there in the video,0,4,DC,five,four,three,one,two
12557550424,1260,640,360,how many people are performing,1,6,DC,eleven,four,five,three,one
3711378974,1144,320,240,how many ladies are involved in the video,0,11,DC,three,five,one,six,two
5827678428,827,640,360,how many people are performing the stunt in the video,4,11,DC,seven,four,five,two,one
5471598600,1260,640,480,how many people are there in the video,3,10,DC,one,three,four,two,five
8623061698,1080,640,360,how many children are there in total,4,9,DC,one,six,nine,four,three
2633898711,1763,640,480,how many chairs can be seen,0,8,DC,two,one,seven,eight,five
